160;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00130;SUNSTAR;KM-757BL-7S;70400214;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
161;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00131;SUNSTAR;KM-757BL-7S;71014073;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
162;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00132;SUNSTAR;KM-757BL-7S;80206126;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
163;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00133;SUNSTAR;KM-757BL-7S;80207233;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
164;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00134;SUNSTAR;KM-757BL-7S;71100086;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
165;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00135;SUNSTAR;KM-757BL-7S;71001400;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
166;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00136;SUNSTAR;KM-757BL-7S;71001405;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
167;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00137;SUNSTAR;KM-757BL-7S;71100082;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
168;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00138;SUNSTAR;KM-757BL-7S;80207229;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
169;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00139;SUNSTAR;KM-757BL-7S;71015240;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
170;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00140;SUNSTAR;KM-757BL-7S;80209150;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
171;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00141;SUNSTAR;KM-757BL-7S;71001409;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
172;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00142;SUNSTAR;KM-757BL-7S;71100089;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
173;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00143;SUNSTAR;KM-757BL-7S;70400806;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
174;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00144;SUNSTAR;KM-757BL-7S;70400212;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
175;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00145;SUNSTAR;KM-757BL-7S;70400280;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
176;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00146;SUNSTAR;KM-757BL-7S;70400280;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
177;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00147;JUKI;LK-1900A-HS;2L1EH02004;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
178;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00148;JUKI;LK-1900A-HS;2L1EH01996;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
179;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00149;JUKI;LK-1900A-HS;2L1EH02053;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
180;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00150;JUKI;LK-1900A-HS;2L1ED00315;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
181;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00151;JUKI;LK-1900A-HS;2L1ED00323;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
182;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00152;JUKI;LK-1900A-HS;2L1EC01887;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
183;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00153;JUKI;LK-1900A-HS;2L1EC02523;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
184;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00154;JUKI;LK-1900A-HS;2L1EH02031;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
185;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00155;JUKI;LK-1900A-HS;2L1EH01985;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
186;1-Needle sewing machine;1-Needle sewing machine;26;;22-4-00156;JUKI;LK-1900A-HS;2L1EH02049;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
187;3-Need, feed off arm machine;3-Need, feed off arm machine;26;;22-4-00157;JUKI;35800DZ36;KK1895356;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
188;3-Need, feed off arm machine;3-Need, feed off arm machine;26;;22-4-00158;JUKI;35800DZ36;KF1894210;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
189;3-Need, feed off arm machine;3-Need, feed off arm machine;26;;22-4-00159;JUKI;35800DZ36;KK1895333;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
190;3-Need, feed off arm machine;3-Need, feed off arm machine;26;;22-4-00160;JUKI;MS3580;2M8DA00010;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
191;3-Need, feed off arm machine;3-Need, feed off arm machine;26;;22-4-00161;JUKI;MS3580;2M8CF00037;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
192;3-Need, feed off arm machine;3-Need, feed off arm machine;26;;22-4-00162;JUKI;MS3580;2M8CF00042;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
193;Kansai machine;Kansai machine;26;;22-4-00163;KANSAI;DLR-1508PR;1108671;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
194;Kansai machine;Kansai machine;26;;22-4-00164;KANSAI;DLR-1508PR;1110715;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
195;Kansai machine;Kansai machine;26;;22-4-00165;KANSAI;DLR-1508PR;1110717;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
196;Kansai machine;Kansai machine;26;;22-4-00166;KANSAI;DLR-1508PR;1108635;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
197;Kansai machine;Kansai machine;26;;22-4-00167;KANSAI;DLR-1508PR;727400;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
198;Kansai machine;Kansai machine;26;;22-4-00168;KANSAI;DLR-1508PR;727337;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
199;Kansai machine;Kansai machine;26;;22-4-00169;KANSAI;DLR-1508PR;727378;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
200;Kansai machine;Kansai machine;26;;22-4-00170;KANSAI;DLR-1508PR;1108646;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
201;Kansai machine;Kansai machine;26;;22-4-00171;KANSAI;DFB-1412P;718448;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
202;Kansai machine;Kansai machine;26;;22-4-00172;KANSAI;DFB-1412P;718436;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
203;Kansai machine;Kansai machine;26;;22-4-00173;KANSAI;DFB-1412P;718437;0;2013-12-18 00:00:00;PRO;;;2015-12-31 00:00:00
204;1-Needle lockstich, vertical edge trmmer;1-Needle lockstich, vertical edge trmmer;26;;22-4-00194;JUKI;DMN-5420N-7-WB;2D5GJ00042;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
205;1-Needle lockstich, vertical edge trmmer;1-Needle lockstich, vertical edge trmmer;26;;22-4-00195;JUKI;DMN-5420N-7-WB;2D5GJ00048;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
206;1-Needle lockstich, vertical edge trmmer;1-Needle lockstich, vertical edge trmmer;26;;22-4-00196;JUKI;DMN-5420N-7-WB;2D5GJ00041;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
207;1-Needle lockstich, vertical edge trmmer;1-Needle lockstich, vertical edge trmmer;26;;22-4-00197;JUKI;DMN-5420N-7-WB;2D5GJ00037;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
208;1-Needle lockstich, vertical edge trmmer;1-Needle lockstich, vertical edge trmmer;26;;22-4-00198;JUKI;DMN-5420N-7-WB;2D5GJ00051;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
209;1-Needle lockstich, vertical edge trmmer;1-Needle lockstich, vertical edge trmmer;26;;22-4-00199;JUKI;DMN-5420N-7-WB;2D5GJ00046;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
210;5T/H Overlock;5T/H Overlock;26;;22-4-00200;JUKI;MO-6916R;8M0GK31046;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
211;5T/H Overlock;5T/H Overlock;26;;22-4-00201;JUKI;MO-6916R;8M0FH31117;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
212;5T/H Overlock;5T/H Overlock;26;;22-4-00202;JUKI;MO-6916R;8M0GL31034;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
213;5T/H Overlock;5T/H Overlock;26;;22-4-00203;JUKI;MO-6916R;8M0FH31111;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
214;5T/H Overlock;5T/H Overlock;26;;22-4-00204;JUKI;MO-6916R;8M0GL31030;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
215;5T/H Overlock;5T/H Overlock;26;;22-4-00205;JUKI;MO-6916R;8M0Gk31044;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
216;5T/H Overlock;5T/H Overlock;26;;22-4-00206;JUKI;MO-6916R;8M0GK31055;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
217;5T/H Overlock;5T/H Overlock;26;;22-4-00207;JUKI;MO-6916R;8M0GK31054;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
218;5T/H Overlock;5T/H Overlock;26;;22-4-00208;JUKI;MO-6916R;8M0GL31035;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
219;5T/H Overlock;5T/H Overlock;26;;22-4-00209;JUKI;MO-6916R;8M0GK31041;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
220;5T/H Overlock;5T/H Overlock;26;;22-4-00210;JUKI;MO-6916R;8M0GK31043;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
221;5T/H Overlock;5T/H Overlock;26;;22-4-00211;JUKI;MO-6916R;8M0GL31033;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
222;5T/H Overlock;5T/H Overlock;26;;22-4-00212;JUKI;MO-6916R;8M0GL31032;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
223;5T/H Overlock;5T/H Overlock;26;;22-4-00213;JUKI;MO-6916R;8M0FD31169;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
224;5T/H Overlock;5T/H Overlock;26;;22-4-00214;JUKI;MO-6916R;8M0GL31069;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
225;5T/H Overlock;5T/H Overlock;26;;22-4-00215;JUKI;MO-6916R;8M0GK31042;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
226;Auto Velcro;Auto Velcro;26;;22-4-00216;JUKI;AMS-210EN1306HS;2A3GJ00054;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
227;Auto Velcro;Auto Velcro;26;;22-4-00217;JUKI;AMS-210EN1306HS;2A3GG00180;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
228;Auto Velcro;Auto Velcro;26;;22-4-00218;JUKI;AMS-210EN1306HS;2A3GG00181;0;2013-12-26 00:00:00;PRO;;;2015-12-31 00:00:00
229;5T/H Overlock;5T/H Overlock;26;;22-4-00219;JUKI;MO-6916R;8M0GL31062;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
230;5T/H Overlock;5T/H Overlock;26;;22-4-00220;JUKI;MO-6916R;8M0GL31159;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
231;5T/H Overlock;5T/H Overlock;26;;22-4-00221;JUKI;MO-6916R;8M0GL31066;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
232;5T/H Overlock;5T/H Overlock;26;;22-4-00222;JUKI;MO-6916R;8M0GL31156;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
233;5T/H Overlock;5T/H Overlock;26;;22-4-00223;JUKI;MO-6916R;8M0GL31063;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
234;5T/H Overlock;5T/H Overlock;26;;22-4-00224;JUKI;MO-6916R;8M0GL31064;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
235;5T/H Overlock;5T/H Overlock;26;;22-4-00225;JUKI;MO-6916R;8M0GL31160;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
236;5T/H Overlock;5T/H Overlock;26;;22-4-00226;JUKI;MO-6916R;8M0FH31110;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
237;5T/H Overlock;5T/H Overlock;26;;22-4-00227;JUKI;MO-6916R;8M0GL31158;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
238;5T/H Overlock;5T/H Overlock;26;;22-4-00228;JUKI;MO-6916R;8M0GL31068;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
239;5T/H Overlock;5T/H Overlock;26;;22-4-00229;JUKI;MO-6916R;8M0GL31157;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
240;5T/H Overlock;5T/H Overlock;26;;22-4-00230;JUKI;MO-6916R;8M0GL31151;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
241;5T/H Overlock;5T/H Overlock;26;;22-4-00231;JUKI;MO-6916R;8M0GL31070;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
242;5T/H Overlock;5T/H Overlock;26;;22-4-00232;JUKI;MO-6916R;8M0GL31153;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
243;5T/H Overlock;5T/H Overlock;26;;22-4-00233;JUKI;MO-6916R;8M0GL31067;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
244;5T/H Overlock;5T/H Overlock;26;;22-4-00234;JUKI;MO-6916R;8M0GL31152;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
245;5T/H Overlock;5T/H Overlock;26;;22-4-00235;JUKI;MO-6916R;8M0GL31061;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
246;5T/H Overlock;5T/H Overlock;26;;22-4-00236;JUKI;MO-6916R;8M0GL31065;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
247;5T/H Overlock;5T/H Overlock;26;;22-4-00237;JUKI;MO-6916R;8M0GL31155;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
248;5T/H Overlock;5T/H Overlock;26;;22-4-00238;JUKI;MO-6916R;8M0GL31150;0;2014-1-28 00:00:00;PRO;;;2015-12-31 00:00:00
249;Trmmimg MLC;Trmmimg MLC;26;;22-4-00239;Grand;T22C;22110300145;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
250;Trmmimg MLC;Trmmimg MLC;26;;22-4-00240;Grand;T22C;2211030043;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
251;Trmmimg MLC;Trmmimg MLC;26;;22-4-00241;Grand;T22C;22804057;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
252;Trmmimg MLC;Trmmimg MLC;26;;22-4-00242;Grand;T22C;2211030080;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
253;Trmmimg MLC;Trmmimg MLC;26;;22-4-00243;Grand;T22C;22110300141;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
254;Trmmimg MLC;Trmmimg MLC;26;;22-4-00244;Grand;T22C;22804036;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
255;Trmmimg MLC;Trmmimg MLC;26;;22-4-00245;Grand;T22C;22804102;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
256;Trmmimg MLC;Trmmimg MLC;26;;22-4-00246;Grand;T22C;22110300147;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
257;Trmmimg MLC;Trmmimg MLC;26;;22-4-00247;Grand;T22C;221311168;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
258;Trmmimg MLC;Trmmimg MLC;26;;22-4-00248;Grand;T22C;221311188;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
259;Trmmimg MLC;Trmmimg MLC;26;;22-4-00249;Grand;T22C;221311052;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
260;Trmmimg MLC;Trmmimg MLC;26;;22-4-00250;Grand;T22C;221311023;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
261;Trmmimg MLC;Trmmimg MLC;26;;22-4-00251;Grand;T22C;221311179;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
262;Trmmimg MLC;Trmmimg MLC;26;;22-4-00252;Grand;T22C;221311181;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
263;Trmmimg MLC;Trmmimg MLC;26;;22-4-00253;Grand;T22C;221311190;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
264;Trmmimg MLC;Trmmimg MLC;26;;22-4-00254;Grand;T22C;221311189;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
265; Cleaning machine; Cleaning machine;26;;22-4-00255;Gold Eagle;DL-1380A;0;0;2014-3-15 00:00:00;PRO;;;2015-12-31 00:00:00
266;Quick up 12;Quick up 12;26;;11-1-00014;Haulotte;QU12AC;131453;0;2014-3-17 00:00:00;PRO;;;2015-12-31 00:00:00
267;Stacker;Stacker;26;;11-1-00011;JUNGHEINRICH;ERC-214;90437190;0;2014-3-21 00:00:00;PRO;;;2015-12-31 00:00:00
268;Stacker;Stacker;26;;11-1-00012;JUNGHEINRICH;ERC-214;90437191;0;2014-3-21 00:00:00;PRO;;;2015-12-31 00:00:00
269;Fork Lift;Fork Lift;26;;11-1-00013;JUNGHEINRICH;EFG-320;FN463131;0;2014-3-21 00:00:00;PRO;;;2015-12-31 00:00:00
270;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00256;SUNSTAR;KM-757BL-7S;80209153;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
271;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00257;SUNSTAR;KM-757BL-7S;70400210;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
272;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00258;SUNSTAR;KM-757BL-7S;71015643;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
273;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00259;SUNSTAR;KM-757BL-7S;71000083;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
274;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00260;SUNSTAR;KM-757BL-7S;71014077;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
275;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00261;SUNSTAR;KM-757BL-7S;71000086;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
276;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00262;SUNSTAR;KM-757BL-7S;70400817;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
277;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00263;SUNSTAR;KM-757BL-7S;80206128;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
278;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00264;SUNSTAR;KM-757BL-7S;71100084;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
279;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00265;SUNSTAR;KM-757BL-7S;70400816;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
280;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00266;SUNSTAR;KM-757BL-7S;71000080;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
281;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00267;SUNSTAR;KM-757BL-7S;70400219;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
282;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00268;SUNSTAR;KM-757BL-7S;71000087;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
283;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00269;SUNSTAR;KM-757BL-7S;71000094;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
284;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00270;SUNSTAR;KM-757BL-7S;71014546;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
285;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00271;SUNSTAR;KM-757BL-7S;80209156;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
286;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00272;SUNSTAR;KM-757BL-7S;80206125;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
287;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00273;SUNSTAR;KM-757BL-7S;71100083;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
288;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00274;SUNSTAR;KM-757BL-7S;80209155;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
289;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00275;SUNSTAR;KM-757BL-7S;71015235;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
290;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00276;SUNSTAR;KM-757BL-7S;71000092;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
291;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00277;SUNSTAR;KM-757BL-7S;80114284;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
292;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00278;SUNSTAR;KM-757BL-7S;71001407;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
293;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00279;SUNSTAR;KM-757BL-7S;71100118;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
294;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00280;SUNSTAR;KM-797BL-7S;71110831;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
295;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00281;SUNSTAR;KM-797BL-7S;71000197;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
296;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00282;SUNSTAR;KM-797BL-7S;71000182;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
297;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00283;SUNSTAR;KM-757BL-7S;80209152;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
298;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00284;SUNSTAR;KM-757BL-7S;71100085;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
299;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00285;SUNSTAR;KM-757BL-7S;70400211;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
300;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00286;SUNSTAR;KM-757BL-7S;80207227;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
301;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00287;SUNSTAR;KM-757BL-7S;71015647;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
302;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00288;SUNSTAR;KM-757BL-7S;80206127;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
303;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00289;SUNSTAR;KM-757BL-7S;71000085;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
304;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00290;SUNSTAR;KM-797BL-7S;71000193;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
305;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00291;SUNSTAR;KM-797BL-7S;71000190;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
306;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00292;SUNSTAR;KM-797BL-7S;80300175;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
307;2-Needle sewing machine;2-Needle sewing machine;26;;22-4-00293;SUNSTAR;KM-797BL-7S;10F01211;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
308;1-Needle, post-bed, unison-feed, lockstitch;1-Needle, post-bed, unison-feed, lockstitch;26;;22-4-00294;JUKI;DSC-246-7;3D9EF01030;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
309;1-Needle, post-bed, unison-feed, lockstitch;1-Needle, post-bed, unison-feed, lockstitch;26;;22-4-00295;JUKI;DSC-246-7;3D9EF01028;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
310;1-Needle, post-bed, unison-feed, lockstitch;1-Needle, post-bed, unison-feed, lockstitch;26;;22-4-00296;JUKI;DSC-246-7;3D9EF01031;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
311;1-Needle, post-bed, unison-feed, lockstitch;1-Needle, post-bed, unison-feed, lockstitch;26;;22-4-00297;JUKI;DSC-246-7;3D9EF01032;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
312;Multi Needle machine;Multi Needle machine;26;;22-4-00298;KANSAI;DLR-1508PR;727405;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
313;Multi Needle machine;Multi Needle machine;26;;22-4-00299;KANSAI;DLR-1508PR;727405;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
314;Multi Needle machine;Multi Needle machine;26;;22-4-00300;KANSAI;DLR-1508PR;727409;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
315;Multi Needle machine;Multi Needle machine;26;;22-4-00301;KANSAI;DLR-1508PR;727394;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
316;Multi Needle machine;Multi Needle machine;26;;22-4-00302;KANSAI;DLR-1508PR;727352;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
317;Button  presser machine;Button  presser machine;26;;22-4-00303;YKK;N6NCE;6336;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
318;Button sewing machine;Button sewing machine;26;;22-4-00304;SUNSTAR;SPS/D-B1202-02;10F00850;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
319; Feed off arm machine; Feed off arm machine;26;;22-4-00305;JUKI;35800DZ36;KF1894198;0;2014-5-17 00:00:00;PRO;;;2015-12-31 00:00:00
